author,published_at,like_count,text,is_reply
@설탕이야,2025-07-20T20:35:42Z,0,우리나라는 인디언처럼 사라져 갈 거다..그리고 그 빈 자리는 여기저기 다른 나라의 사람들이 채울거다.<br>단일 민족은 멸종하고 미국의 축소판인 나라가 될 거다.<br>미래에는 이런 일도 있겠지 <br>&quot;나 한국 원주민 출신이야&quot;<br>&quot;오~이제 5만명 뿐인 그 멸종 직전인 한국인?&quot;<br>뭐...이런 상황이 오겠지..,False
@Preciouskim9595,2025-07-20T14:40:04Z,0,AI라는 변수가 인구감소로 인한 생산성 저하를 못 메꾸나,False
@Preciouskim9595,2025-07-20T14:31:33Z,1,이미 20년 뒤에 성인이 될 수는 이미 지금 결정되어 있기 때문에 확정되어진 미래로부터 오는 예견되는 공격임…인구붕괴로인한 도미노현상이,False
@ASA-l8s2v,2025-07-20T12:40:52Z,0,어떡해<br>그래도 해봐야지<br>안된다 망했다 하면 볼 수 있는 가능성마저도 가리게 되니 그게 전 무섭습니다,False
@킴-m3d,2025-07-19T16:49:59Z,1,진짜ㅈ됐네요 미래를 위해서 싸워야할 시기네요......,False
@독고다이-r8n,2025-07-19T15:11:14Z,0,K-아포칼립스!<br>곧 현실이 된다!,False
@capybara9818,2025-07-19T11:00:16Z,3,앞으로 망한민국에서 번개탄 쇼가 끊이질 않을거라 예상한다,False
@유주희-u7p,2025-07-18T15:24:07Z,0,이거 보고 그 과학채널 보고온 사람 손.,False
@한가놈-u6w,2025-07-18T04:00:23Z,0,요번에 한국꺼 나왔는데 형꺼 본듯 ㅋㅋ,False
@mirhan6590,2025-07-18T01:09:14Z,0,이제는 1300만뷰 ㄷㄷ,False
@uuusi-7349-gk,2025-07-17T09:37:16Z,1,지금 20살부터 출산이 가능한 모든 남녀가 결혼하여 아이를.. 5명씩 낳는다고 생각해도... 그래도 그들이 성인이되어 사회활동을 하기까지는 20년이 걸릴테니...(또는 그 이상) 암울하죠... 살자 1등.. 출산 꼴찌1등 하더니.. 이제 소멸도 1등하려는듯...,False
@yspark3705,2025-07-17T08:55:54Z,0,하..음식도 쓰레기에 뒤져야 하나😮‍💨,False
@익명-p7e9m,2025-07-17T03:59:42Z,0,시즌 523번째 나라망함ㅋㅋㅋㅋ,False
@jessicachoe9035,2025-07-16T12:16:45Z,2,"자원하나도 없던 나라가 기술로 승부봐서 성공해놓고 이젠 공대를 이따위로 취급, 다들 의대가니 미래가없다..ㅡ 동남아랑 다를바없음... 동남아처럼 자연물자가 풍부한것도아니고...😢",False
@capybara9818,2025-07-19T10:59:29Z,1,너도 역사 공부 하나도 안했나보구나~ 미국이랑 일본의 경제 원조금 및 기술이전 덕분에 발전 할수있었단다,True
@gojol_x,2025-07-16T10:16:34Z,0,대한민국 차피 망하는데<br>경쟁력있을때 자진해서<br>미국이나 중국밑으로 들어가자,False
@charileeo7361,2025-07-15T04:18:18Z,0,니들 대한민국 좀비들 정신차려라. <br>대한민국은 기득권을 놓지않으려는 그리고 권력을 잡기 위해 국민을 기망한 정치인과 언론과 유투브에 놀아난 무지의 댓가다..  <br>나라가 망해도 니들은 깨닫지 못하겠지..,False
@댕냥-l8x,2025-07-14T04:15:57Z,4,ㅋㅋ 돈풀기 포퓰리즘에 속아넘어간다는 말 그대로 되어가고있다는게 소름돋을뿐.<br>아직도 영포티만 싱글벙글이지 늙어뒤질때 보자고 ㅋㅋ 어떻게되나,False
@용희신-l5j,2025-07-13T07:48:27Z,0,세월호서 애들이 그렇게 많이 죽엇는데 돈문제로 따지는 사람들 자기자식이라고 생각해보라니 왜 거기다 갖다 붙이냐는 사람들,False
@mkkim5072,2025-07-12T16:58:38Z,2,포퓰리즘 돈풀기가 결국 일어났네요ㅠㅠ,False
@user-mq5bo7jr5e,2025-07-12T04:35:21Z,0,출산률 갖고 너무 과대포장 한듯,False
@Preciouskim9595,2025-07-20T14:32:24Z,1,아님… 전세계에서 관련된 책들이 있는데 다 비슷한 내용임,True
@88LIGHTS,2025-07-12T04:23:26Z,0,귀화라도 좀 받는건 어떨까요? 예로 현재 인구유지 출산율 마지노선이 1.2라면 올해출산율 1.2-0.72 차이만큼이라도 받든가..통일이라도 준비하든가.뭐라도 시도해봐야할텐데..이런거보면 답답하기만 하네요.,False
@이스라필,2025-07-11T07:28:28Z,0,대머리아재가 이ㅅㄲ저ㅅㄲ 극딜 박아도 슈카횽 응원해요 😃😃😃,False
@땅터,2025-07-11T06:45:21Z,0,여자들 24세 까지 애 안낳으면 강제 군대행 하면 군전략도 상승되고 인구수도 올라감 남녀 혐오율도 떨어지고 그리고 한부부가 애 둘 낳으면 자녀둘중에 한명 군면제 시켜준다하면 내 폭발적으로 낳을거임,False
@아이리스-e2q,2025-07-11T06:24:30Z,1,이죄명 구속!!!!!,False
@이고고-o6m,2025-07-27T14:26:20Z,0,풉😊,True
@박광욱-l8n,2025-07-10T13:42:15Z,0,"인구가 줄어들고 경제, 문화가 망가져서 다시 못 살고 기술력도 없는 나라가되면 그제서야 출산율이 올라갈꺼야. 내 자식 세대까지는 그나마 살만하지 싶은데.. 그래도 최대한 해외에서 자리잡게 해줘야겠다는 생각이 든다.",False
@intrinsic-value-n9s,2025-07-10T11:10:10Z,0,아.그렇구나.  절대 낳으면 안되겠다.<br>라는생각뿐,False
@Preciouskim9595,2025-07-20T14:33:28Z,1,오히려 해결책은 낳는 것 밖에는 없는데 예견되는 미래가 오히려 낳는 것을 억제하는 모순,True
@dddd-zi6dh,2025-07-09T11:52:30Z,6,"586들, 영포티들<br>국민 연금 죽어도 안놔줘서 조졌는데<br>뭘또 출산율 가져옴<br><br>걍 대한민국 죽어~~",False
@BuySell_trading,2025-07-09T06:09:31Z,8,끝난걸 모르는애들은 얼마나 능지가 떨어지는거냐?,False
@akiliving,2025-07-08T23:05:16Z,0,근데 출산을 고민하다가도 이런거보면 태어날 애기 너무 불쌍해서 더못낳겠는거 실화…,False
@SungKim-y3r,2025-07-08T19:29:16Z,0,지 몸뚱아리가 애낳으면 망가진다는데 그 몸뚱아리 어디다 쓰는건지?,False
@wwee-fi8rs,2025-07-08T14:39:39Z,0,북한이랑 통일하면 어떻게될까?,False
@GunnyNara,2025-07-08T11:53:11Z,3,0.72가 높아보이는건 2.0 이 만점이라 착시 효과 인듯 ... 1명을 기준으로 0 36로 표기하면 느낌이 다르다,False
@준김-d8b,2025-07-08T04:43:59Z,0,무조건 망함. 우리가 그렇게 싫어 하는 중국에 흡수 되던지 북한이랑 통일 하던지 해야됨. 그거 말고 방법 없음.,False
@루야-s4n,2025-07-21T15:27:37Z,0,미국 51번째주 시켜달라고 하는게 더 나을 듯,True
@도라에몽-g5j,2025-07-26T00:00:04Z,0,조선족이노,True
@ixN-m1i,2025-07-07T16:09:21Z,2,매국노 쓰레기 잊지 않겠다,False
@capybara9818,2025-07-07T13:11:13Z,3,빨리 좀 망해라~ 왜케 질질끄냐~ 저열한 빨리빨리 민족이 망하는건 왜케 시간 끌지? 😂,False
@big7smile796,2025-07-07T10:04:36Z,1,Sea of Japan😂,False
@part3887Tosstato,2025-07-07T09:00:32Z,0,詐欺の多さに言い訳は出来ねだろ。詐欺ランキング1順位国なら様々の問題が多発的に起きることはあまりにも常識的だ。大統領選から左派と用日、どちらの方が大統領に執権しても、内政の騒ぎが終わらないのは韓国の民度レベルでは当たり前。単一民族ではないからこれは仕方ではないだろ。所詮、少子化と人口減少のため国が滅びるのは時限爆弾のこと。韓国は嘘のため滅びるもんだ。徴用工、慰安婦合意に関する約束を守らなければ信用出来ねよ。日韓基本条約と日韓通貨スワップの締結条件に基づく解決済みの合意案が対日請求権協定と慰安婦合意である。韓国側が過去の日本が賠償済み歴史を認めて賠償を求めないことが韓国が守るべき未来志向的日韓関係の維持条件。嘘つきの最後を知りたければ、[羊飼いの少年]の話を覚えておけ。！約束を破れば用日でも妥協を断る。！,False
@capybara9818,2025-07-07T13:09:41Z,1,한국인으로써 부끄럽고 죄송합니다 일본에게 많은 신세를 졌습니다,True
@richardk3281,2025-07-14T09:27:31Z,0,한국인으로서 미안합니다.,True
@Supercollider592,2025-07-15T22:48:50Z,0,조선인이 미안하다!,True
@joonanlim2121,2025-07-07T02:42:02Z,6,sea of japan,False
@mannerchoi,2025-07-06T23:19:40Z,0,현금지원 등 ㅋㅋㅋ 정확하네,False
@윤공이-m4s,2025-07-06T21:24:47Z,0,"국가 안보가 흔들리면 곧바로 사회의 기반이 무너지고, 그 여파는 경제 전반에 치명적인 타격을 가져옵니다. 경제적 불안정이 장기화되면 개인은 미래에 대한 확신을 잃고, 자연스럽게 출산과 같은 삶의 결정에도 부정적인 영향을 미치게 된다고 생각합니다 ㅋㅋㅋ",False
@user-he8yc1wj8m,2025-07-06T21:08:30Z,0,그래서 중국인 받고 있잖아 한잔해~,False
@luin8965,2025-07-06T06:11:02Z,0,세상에서 가장 쉬운 문제는 돈으로 해결 할 수 있는 문제임.<br>걱정 할 것이 없음.애나면 돈 줘 많이 주면 다 낳아 😂😂😂,False
@luin8965,2025-07-06T06:07:04Z,1,국제결혼까지 없었으면 출산율도 0.72도 안됐겠지.<br>확실히 잘 못 된게 맞다.,False
@KimGapHwan,2025-07-05T22:39:32Z,0,노화는 질병이라고 10년안에 개발한다던데<br>제발 그게 사실이길<br>모든 사람들이 안죽고 오래 살면 적게 태어나야 하는데 우리늩 노화극복하기 전에 준비해놨어 빨리 개발해쥐,False
@minsu-88,2025-07-05T05:26:02Z,2,저런거 암만 올라와도 알빠노임 이미 끝났거든,False
@정정수-f2j,2025-07-04T15:59:58Z,0,우리		모두가		알지만		그		길을		선택한듯		보입니다.	큰		물줄기가		맞다고하니		반대로가면		욕을먹었죠.		그렇게		매운걸		알면서도		계속		먹어서		입치이	마비되어		더		매운맞을		찾게됩니다.	태끌모아		매운맞이되어버린		욕심을		내려놓을수있을까요.		ㅇ우리는		굳어져서		바꾸기		어렵지만		지금자라는		아이들의		미래는		그들이		선택하게		지켜봐주는게		났지않을까		생각해봅니다.	매운맞이		맞다고		아이들을	꾸짖는		어른이		계신다면		아이들의		선택도		중요하다		지지해주는		어른이		많아지길		기대해봅니다.,False
@이정훈-h8w,2025-07-04T10:45:15Z,0,YOLO 프로젝트 성공,False
@user-h654df65i,2025-07-04T04:38:25Z,3,늙다리스쿨 찌라시 너거가 망했것지,False
@user-h654df65i,2025-07-04T04:24:35Z,7,니가 좀 낳든지 ㅋㅋ,False
@always22_63,2025-07-03T06:24:01Z,2,또 저출산 타령이냐,False
@ny0ngny0ng,2025-07-03T20:06:45Z,4,심각하니까,True
@트리플2025,2025-07-03T03:38:32Z,0,2070년까지 00년대생들이 계속 일할듯,False
@capybara9818,2025-07-02T15:09:06Z,2,솔직히 한국인 늘어나봐야 민족성이랑 성격이랑 문화가 J 같아서 자살률만 증가함,False
@myGthishere,2025-07-02T11:21:14Z,3,공산화  사회주의화,False
@제발수염좀깨끗이깎아,2025-07-02T05:28:43Z,1,"<a href=""https://www.youtube.com/watch?v=ZCngKo4zBH8&amp;t=1910"">31:50</a> 이거 ㄹㅇ 뼈때리는 말 아님?",False
@SangAnh-z5f,2025-07-02T04:16:55Z,0,형 나 무서워,False
@그루이브,2025-07-02T03:30:05Z,0,크루즈 개작두,False
@유현진-b2e,2025-07-01T02:55:13Z,1,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ <a href=""https://www.youtube.com/watch?v=ZCngKo4zBH8&amp;t=1635"">27:15</a> 아 되게 웃기네 ㅋㅋㅋㅋㅋ 알아알아 우리는 아는데 그냥 놓은거야",False
@jaeya-a,2025-06-30T16:38:31Z,0,&quot;성지순례하러 왔습니다&quot;,False
@sgyang6275,2025-06-30T09:28:14Z,1,낳아라 낳아라 하지만 말고 낳고 기를수 있는 경제적 사회적 환경을 만들어달라고 제발 ㅠㅠㅠ,False
@박병주-r9z,2025-06-30T03:17:48Z,4,2030 중에 6억 대출 갚을 능력이 도댜체 몇명이길래 사다리 걷어차기라 하는지..?,False
@HOMMIE_NAT,2025-06-30T03:02:47Z,4,"나는 3년 전 딸이 태어날 때 부터, 하루 빠른 이민이 인생 최대 목표가 됐다.",False
@미녀53,2025-06-28T18:09:42Z,2,"조선이 망하고, 대한민국이 망하고, 그 다음은 어떤 나라가 들어설까......",False
@nothing_president,2025-06-30T13:19:56Z,1,통일중국,True
@미녀53,2025-06-28T17:14:22Z,1,지금 다시보니 끝난거 맞은 듯....서버종료 10년 남음,False
@chaitekon486,2025-06-28T15:20:45Z,0,나만 잘 살면 된다는 이기적인 욕심과 공동체의식을 잃어버렸기 때문임,False
@gl7445,2025-06-28T02:05:42Z,0,에휴 짱카,False
@gagaga-y3s,2025-06-27T15:57:28Z,0,눈물이 나온다 우리나라 미래가...,False
@문정우-u1i,2025-06-27T02:53:13Z,0,오늘이 한국의 전성기다.,False
@classminting,2025-06-27T02:50:29Z,0,"지구안에 인구가 점점 비벼지는 느낌<br>영상플랫폼으로 하나되는 다문화종족<br>싸운다면, 무기가 아닌 관광을 10만명씩 오가면서<br>문화침투로 정복할듯<br>지금도 강남신세계 지하1층 등 여기저기 주말에 가면 여기가 한국이 맞나 싶으요",False
@user-kk1oi1nh4l,2025-06-29T12:41:25Z,0,그게 왜 문화침투인가요<br>일본가면 한국말만 들리는데 도대체 무슨 얘기를 하는건지..,True
@김광영-u6k,2025-06-26T06:51:59Z,2,눈을 떠서 지금 대한민국을 봐라<br>대한민국을 망했다 <br>진짜 지금 이상황을 보고도 아직 못 느끼는가?<br>그럼 망한것이다,False
@yujaehoon1666,2025-06-25T10:03:27Z,5,중립? 놀고 있네,False
@냥냥펀치-v2d,2025-06-24T09:16:22Z,0,굿바이대한민국,False
@KIM98_Korea,2025-06-24T04:01:21Z,0,민주주의 끝내자,False
@설정일반설정,2025-06-21T11:56:23Z,14,여기 아직도 안망했어요?,False
@이지은-v4p1p,2025-06-21T03:06:10Z,4,37분짜리 영상에서 36분동안 나락가는 얘기 하다가 마지막에 억지로 포장하는거봐 ㅋㅋ,False
@user-h654df65i,2025-07-04T04:37:16Z,0,개토나옴ㅋㅋ,True
@유유-d9d7r,2025-06-20T20:29:30Z,2,왜 단일 민족으로만 인구를 늘리려고 하냐. 다민족되면 되는건데.. 단일민족국가는 어떤 나라든 인구가 정점찍고 줄게 되어있어 그게 정상이야.,False
@이지은-v4p1p,2025-06-21T03:06:59Z,0,다민족 이미 하고 있는데? 중요한건 앞으로 30년 뒤에는 더 이상 한국이 이민대상국으로써 매력이 없을거라는거지,True
@유유-d9d7r,2025-06-21T10:50:11Z,0,​@@이지은-v4p1p제대로 다민족 한적 없어.. 내가 너보다 더 잘알아.,True
@키르아-h6t,2025-06-27T14:42:54Z,1,@@유유-d9d7r내가 너보다 더 잘알아는 ㅅㅂ ㅋㅋㅋㅋㅋㅋ,True
@GianTgogo,2025-06-28T08:06:03Z,0,@@유유-d9d7r가오 뒤지네 어디 조폭인가 ㅋㅋㅋㅋㅋㅋ,True
@capybara9818,2025-06-20T15:16:46Z,4,한국인들은 번개탄 피울때가 가장 보기 좋더라 😊,False
@이승주-z6p,2025-06-20T11:31:07Z,0,다 아는 현실인데 난 오십대 애둘 가장입니다. 애 키우기 힘듭니다 경제적으로 하나만 낳으세요.,False
@afasdfsdfjj8511,2025-06-20T04:44:06Z,0,이창용총재도 모르네 저영상 보고와야겟네,False
@you-ep3vf,2025-06-20T01:50:45Z,4,중국인들이 땅 다 사겠네 ㅋㅋ,False
@영재윤-e1e,2025-06-19T23:28:15Z,0,아 국민연금은 투표로~ 2060,False
@영재윤-e1e,2025-06-19T23:27:42Z,0,국가는 국민에게 행복을 달라 ㅋ,False
@영재윤-e1e,2025-06-19T23:10:19Z,0,30년 후에도 1인 1표 ㅋ,False
@영재윤-e1e,2025-06-19T23:09:53Z,0,이게 다 기득권때문이죠 ㅎㅎ,False
@Harkonnennamjack,2025-06-19T09:29:20Z,0,그냥 강제로 출산률 높이는 수밖에 없다,False
@user-kan525,2025-06-19T09:03:24Z,0,"55세 공직 정년,,<br>60세 모든직종 정년66세 존엄, 4차원행~<br>66세 이상은 인류의 적으로 un 규정됨,<br>즉, 발견 즉시 사살자에게 재산이전,함,<br>금융보상,<br>깔끔하게 해결,,,<br>끄~읕  !<br><br>인간이 자연사 해야 할 이유가 있나요 ?<br>45세부터 노인인데<br>미성년, 노년, 20년씩<br>할~거, 해 봤으면 다~한거니,,,, 차원 이동 해야겠지요 ?<br>굳이 오~래 살아야 할 이유가 있나요 ?",False
@HEARTPLUSHX,2025-06-19T07:42:16Z,0,2060년 5세 이하는 전체 인구의 1% 미달의 &quot;확정된 미래&quot;,False
@안방마님-s6q,2025-06-18T14:46:19Z,9,네 끝났습니다 2025. 6. 3.,False
@최희진-t4m,2025-06-17T13:11:09Z,0,낼~죽을지 모래 죽을지  언제  전쟁날지~죽을각오하세요,False
@심심하면짖는개,2025-06-17T07:11:28Z,4,이민자 많이 받아들여도 망하는 거 확정인거임¿,False
@em1739,2025-06-18T05:39:24Z,2,지금 당장 한해 수십만씩 미혼 이민자들 받아서 아이 낳게 해도 이미 수십년간 이어진 저출산으로 인해 30년 정도는 고통을 감내해야 함.,True
@asdfmpml,2025-06-19T08:50:05Z,0,할거면 옆동네 일본처럼 한참전부터 시작해야 했음<br>이미 늦었음,True
@nomark1978,2025-06-16T19:58:17Z,6,여기에 병신이 나온다해서 와봤음 진짜 병신이 있네 ㅋㅋㅋ,False
@user-h654df65i,2025-07-04T04:28:26Z,0,ㅋㅋㄱㄱ,True
@부르니부름,2025-06-16T18:19:46Z,0,외국인들에겐 좋은데 내국인은 살기가 거기다 안그래도 아이들을 외국으로 팔아먹는단 애기를 할 정도로 입양을 많이 시키는데 아이를 키우기 싫다고 아이도 안낳고 부성애와 모성애의 대리만족으로 애완동물을 보행기에 태우고 다니니 그래도 북한은,False
@user-kahcutm,2025-06-16T15:18:40Z,4,어그로 물타기 아주 중립적이네요,False
@woongjincasamia4730,2025-06-16T05:29:49Z,2,누가 부추기는거 같은데?? 망하라고????,False
@Sleepinglife001,2025-06-15T18:54:18Z,13,"이거 부산 같은데 가보면 아는데, 인구 감소가 피부로 직접 느껴지는 순간은 슬럼화를 목격 했을 때임. 전에 분명 사람이 살고 상점이 있던 번화가가 순식간에 낡은 건물만 있는 광경을 봤을 때의 기분이...",False
@happy85033,2025-07-16T23:35:51Z,0,부산은 아니지만...진짜 저도 공감해요ㅠ,True
@Preciouskim9595,2025-07-20T14:45:28Z,0,신촌에서 이대가는 길에 있던 상점가도 비었다던데요,True
@hmy6227,2025-06-15T08:34:13Z,4,개소리,False
@khklll3,2025-06-15T07:39:23Z,1,"<a href=""https://www.youtube.com/watch?v=ZCngKo4zBH8&amp;t=1395"">23:15</a> 일부 다처제 부활하는거 아냐? 에휴...",False
@khklll3,2025-06-15T07:30:09Z,1,베이비붐 1세대들이 형제 자매 남매에 대한 안좋은 인식이 많아서 자식들이 애 많이 낳는걸 굉장히 싫어함.  그 결과가 지금 이상황이지 ㅋㅋ,False
@capybara9818,2025-06-14T16:15:52Z,2,한국인의 말로 = 번개탄,False
@mink6967,2025-06-14T15:11:04Z,0,그러니까 이스라엘하고 전쟁하는데 전세계를 괴롭히려고 호르무즈 해협을 봉쇄 하겠다? <br>다르게 해석하면 전 세계를 상대로 선전포고 하는 것임?,False
@bestofbest11,2025-06-13T21:37:20Z,4,현재의 대한민국을 한마디로 표현하면...  <br><br>&#39;사상누각&#39;,False
@김경엽-b9i,2025-06-13T20:50:25Z,6,넌 중립이 아니여,False
@아이언맨광팬,2025-06-13T07:44:05Z,1,"저출산을 해결? 이미 해결은 물건너 갔고, 그나마의 회복이라도 바라는 심정으로 접근을 하려면 인문학적인 접근이 무엇보다 중요함..<br>여느 정치인들 정책처럼 애 낳으면 돈, 학교 보내면 돈, 돈이 문제가 아니라 왜 &#39;돈이 없어서 안 낳겠다&#39;라는 생각이 우리 사화에 퍼졌는가를 따져봐야지<br>땅덩이는 좁은데 인구는 많아, 사람들끼리 잘 더불어 살아가도 모자를 판에 개인주의가 심해, 남들과 비교, 경쟁, 신세한탄을 안 할래야 안 할 수가 없는 사회구조임<br>나 개인으로선 모르는 게 약보다 아는 게 힘이라고 생각하지만 사회가 굴러가기 위해선 모르는 게 약이 나은 것 같음.. 이 좁은 땅에서 여러 계층의 사람들이 한데 모여 생활하니 비교를 피할 수가 없다. 당장에 하루 세 끼 챙겨먹기 힘든 아프리카 개도국 사람들도 우리나라 국민들보단 행복하게 지낼텐데",False
@hu-w9o,2025-06-12T15:54:50Z,1,그저 뽕맛원툴 국가 뽕맛에취해 영원할줄아나봄,False
@zosuperultra,2025-06-12T04:30:40Z,0,"경멸과 조롱의 국가, 참 가슴아픈 이야기네요",False
@nanana9608,2025-06-11T22:22:38Z,0,그냥 인구 줄어서 살만해지면 또 낳음<br>역사가 그랬음,False
@bnp6572,2025-06-12T09:38:24Z,0,너 포함 그 과정에서 낀 사람들은 엄청 고통을 받는다. 역사가 그랬어.,True
@GianTgogo,2025-06-28T08:07:05Z,2,"역사상 이정도 남녀갈등, 세대갈등 있던 시기가 있음?😊",True
@베짱이-f6i,2025-06-11T16:14:34Z,0,"맨날 경쟁이 어쩌고 사교육이 어쩌고 집이 어쩌고 소리 하지만 헬졷선은 살인마, 도둑놈, 사기꾼이 많다<br>그리고 끝날때까지 끝난게 아니다? 고름 안짜고 버티고 버티다 곪아터져서 부도엔딩 맞는거임 이게 무슨 스포츠경기도 아니고 승패에 관련된 말을 빗대고 자빠졌네",False
@DooheeLee-yb3fj,2025-06-11T02:26:52Z,2,"일단 사회구조적인 문제로 집값, 학력사회 에서 누가 아기를 낳겠어요.",False
@김준호-q6v,2025-06-10T14:11:41Z,3,이번 영상은 좀 그렇네요<br>재밌으신가요..?,False
@user-wawoo,2025-06-09T16:47:18Z,0,우리만????,False
@bdosoauwgxjx9pwkshdudy,2025-06-09T08:44:07Z,1,더 경악스러운건 남은 인구들중 노인비율이 압도적으로 높아지는것,False
@난평범하당-1,2025-06-09T08:07:07Z,0,이민 받자,False
@masonchoi6979,2025-06-09T04:47:45Z,0,깜도 안되는...,False
@ggulggul123,2025-06-08T17:12:42Z,6,전부터 느꼈는데.. <br>이 분은 이런 내용을 뭐가 이리 신이나서 <br>말하는거지?? 이게 재밌고 즐겁나??<br>뭐 그냥 남얘기 하는것같네,False
